CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Gujarat,Geography_Karnataka,Geography_Maharashtra,Geography_Tamil Nadu,Gender_Male
368,42,5,1224015.06,2,1,0,1419669.21,1,False,False,False,False,False
408,44,0,162303.94,2,0,0,499066.12,0,False,False,False,False,True
854,28,6,0.0,1,1,1,1814550.95,0,False,True,False,False,False
720,26,4,1361886.29,1,1,1,1626091.03,0,False,False,False,True,True
897,27,6,274175.92,1,1,0,1378422.05,0,False,False,False,False,True
740,40,5,0.0,1,1,1,1385746.65,0,False,False,False,True,True
580,37,7,966719.69,1,1,1,1609056.59,0,False,False,False,False,True
815,56,2,923225.55,1,1,1,1201596.83,0,False,False,False,False,False
848,28,7,105579.31,1,1,0,1878033.62,0,False,True,False,False,True
435,33,6,545052.54,2,1,0,1832372.51,0,False,False,True,False,True
777,44,0,0.0,2,1,0,963750.39,0,False,False,True,False,True
308,51,2,348551.69,1,1,1,1851207.17,0,False,False,False,False,True
890,43,9,795490.55,1,1,1,975568.43,0,True,False,False,False,False
542,37,3,532020.76,2,1,0,1544559.64,0,False,False,False,True,False
663,44,8,1357199.07,1,0,1,670760.65,0,False,False,True,False,False
751,63,5,0.0,1,0,0,912467.14,0,False,False,False,True,False
804,30,6,678384.11,1,1,1,686700.48,0,False,False,False,True,False
364,51,4,1337870.79,2,1,0,2474465.93,0,False,True,False,False,False
313,40,2,968073.48,1,1,1,1598859.35,0,False,False,False,True,True
425,36,4,0.0,3,1,0,1744652.42,0,False,False,False,False,False
837,34,6,0.0,1,1,0,1659310.92,0,False,False,True,False,False
715,23,8,1374135.03,1,1,1,246267.92,0,False,True,False,False,False
552,50,8,400570.47,2,1,0,1846916.09,0,False,True,False,False,False
685,38,7,0.0,1,1,1,1987239.0,0,False,True,False,False,False
519,26,4,185632.47,1,1,1,970156.24,0,False,True,False,False,False
732,40,6,0.0,2,0,0,1540818.1,0,True,False,False,False,False
502,55,3,1103687.93,1,0,0,244018.55,1,True,False,False,False,True
834,39,9,567252.27,2,1,1,672714.71,0,True,False,False,False,True
799,46,4,0.0,2,1,0,625804.71,1,False,False,False,True,False
615,55,3,840390.18,1,1,1,774490.83,0,True,False,False,False,True
522,32,2,0.0,1,1,1,1066067.16,0,False,False,True,False,False
776,28,0,0.0,1,0,0,686641.58,1,False,False,False,False,False
629,57,4,0.0,2,1,0,710483.36,0,False,True,False,False,False
358,30,1,0.0,2,1,1,2398546.12,0,False,False,False,True,False
458,41,5,0.0,2,1,1,767319.8,0,False,True,False,False,True
555,61,4,468309.28,1,1,0,1495120.24,0,False,False,False,True,False
679,62,1,576537.82,2,1,0,1669946.83,0,False,False,True,False,True
829,49,7,0.0,1,1,0,900082.98,1,False,False,False,False,True
663,51,4,0.0,1,1,1,338777.78,0,False,False,False,True,True
522,60,1,751475.13,2,1,1,1278812.29,0,False,False,True,False,False
754,27,0,67502.08,1,1,0,2474781.09,0,False,False,False,False,False
830,54,1,0.0,2,1,0,842313.53,0,False,False,False,False,False
621,54,0,0.0,1,1,0,190336.99,0,False,False,False,False,True
601,50,9,0.0,1,0,0,2028537.0,0,False,False,False,True,True
519,24,9,0.0,2,1,1,763289.17,0,False,False,False,False,True
465,61,2,0.0,2,0,0,2153343.57,0,False,True,False,False,True
456,50,2,1422168.43,2,1,1,772715.83,0,False,False,True,False,False
646,45,9,1238215.17,2,0,1,2201908.84,0,False,False,False,True,True
554,34,0,328105.68,1,1,1,2300304.89,0,False,False,False,False,False
488,44,6,1303910.75,1,1,0,1527331.28,1,False,True,False,False,False
750,63,9,1346305.47,2,1,0,2114594.42,0,False,False,False,True,False
475,51,6,127019.99,2,0,0,2191346.6,0,False,False,True,False,True
381,59,8,784641.17,3,0,1,990921.38,0,True,False,False,False,False
387,48,4,0.0,1,0,1,1707697.72,0,False,True,False,False,True
622,45,3,801996.79,1,0,1,1582686.92,0,False,False,False,False,True
680,39,4,1267256.1,2,1,0,1174144.54,0,False,False,True,False,True
858,24,7,0.0,1,1,1,1935721.92,0,True,False,False,False,False
323,54,7,0.0,1,1,1,1274202.29,0,False,False,False,True,True
646,52,3,19698.06,2,1,1,799999.69,0,False,False,True,False,True
745,45,7,145961.73,2,1,0,823441.81,0,False,False,False,False,True
741,42,3,0.0,1,0,1,181371.81,0,False,False,False,True,True
717,48,3,0.0,1,0,1,354855.74,0,False,False,False,True,True
859,38,7,0.0,2,1,1,507636.38,0,False,False,False,True,False
774,27,1,0.0,2,0,1,1824421.66,1,False,False,False,False,False
344,31,3,519755.73,1,1,0,451294.22,0,False,False,False,True,False
456,62,0,640341.19,2,1,1,689761.9,0,False,False,False,False,False
418,31,0,595939.26,1,1,0,1283882.92,0,False,False,True,False,False
794,29,7,1152018.22,2,0,0,957575.04,0,False,True,False,False,True
490,55,3,794731.04,2,1,0,1993673.58,0,True,False,False,False,False
859,57,5,134165.37,1,1,0,415389.33,0,False,False,False,False,True
695,43,4,136374.49,2,1,0,2457649.44,0,False,True,False,False,True
761,53,9,0.0,4,0,1,2094281.59,1,False,False,False,True,False
710,21,5,586822.4,1,1,1,1334865.53,0,False,True,False,False,False
493,40,3,407449.22,1,0,1,474339.38,0,False,False,False,True,False
336,25,3,558440.54,2,1,1,403583.03,0,False,False,False,True,False
425,49,6,0.0,2,1,1,548617.54,0,False,False,True,False,True
344,46,0,1360688.56,2,0,0,597338.45,1,True,False,False,False,False
484,58,8,1243232.78,1,0,0,1929999.48,0,False,False,False,True,True
317,23,9,841351.27,1,0,0,2436068.57,0,True,False,False,False,False
810,41,2,0.0,2,0,0,1933296.3,0,False,False,False,True,False
824,33,3,0.0,2,0,0,1962301.07,0,True,False,False,False,False
628,51,8,0.0,2,1,1,2376660.02,0,False,False,True,False,True
611,37,4,983269.72,2,0,0,407384.07,0,False,False,False,False,True
501,55,3,0.0,1,0,1,410382.31,0,True,False,False,False,True
319,43,5,0.0,2,1,0,2258527.39,1,False,False,True,False,True
689,23,0,663061.29,1,1,1,1459146.63,0,False,False,True,False,False
709,22,9,0.0,2,0,1,755620.64,0,False,False,False,True,False
488,23,0,651595.99,2,1,0,644151.71,1,False,False,False,True,False
385,40,4,0.0,1,1,1,1588181.16,0,False,False,True,False,False
470,64,4,123996.39,2,1,1,1657285.53,0,True,False,False,False,True
785,29,8,451131.81,1,1,1,1940148.35,0,False,False,False,True,True
764,24,0,0.0,2,1,1,1679079.3,0,False,True,False,False,True
428,45,2,0.0,1,0,1,1852245.64,0,False,False,False,True,False
500,21,2,127218.35,2,0,0,1836581.76,0,False,False,False,False,False
837,59,3,287669.29,1,1,0,299646.29,0,False,False,True,False,False
875,32,6,0.0,2,1,0,1830373.27,1,False,False,False,False,True
797,60,6,1415125.45,2,0,0,550009.09,0,False,True,False,False,True
676,60,9,987058.74,1,0,0,1341707.38,1,False,True,False,False,False
561,44,4,0.0,2,1,0,764888.32,0,False,False,False,True,True
409,29,8,0.0,2,1,1,1758959.16,0,False,False,False,True,False
617,40,6,783269.92,2,1,0,879400.39,0,False,True,False,False,True
877,25,1,0.0,1,1,1,2296880.05,0,False,False,False,True,True
838,40,2,1370048.1,2,0,0,291087.23,0,False,False,True,False,False
381,41,6,0.0,1,0,0,1275614.39,0,False,False,True,False,True
876,22,4,232029.11,2,0,0,1171761.01,0,True,False,False,False,False
474,41,6,0.0,1,1,0,623805.6,0,False,False,True,False,False
662,62,8,504077.84,1,1,1,342289.31,0,False,False,True,False,True
461,44,8,0.0,1,1,1,703621.54,0,False,False,False,True,False
730,29,2,0.0,2,0,1,480742.12,0,False,False,False,False,False
416,59,7,0.0,2,1,1,611591.71,0,True,False,False,False,True
816,50,5,791436.58,3,1,1,2172499.6,0,False,False,False,False,False
847,38,3,1315301.35,2,1,0,1861036.24,0,False,False,True,False,False
545,64,3,0.0,2,1,0,508911.27,1,False,False,False,False,True
564,63,3,0.0,2,1,0,2271343.76,0,False,True,False,False,False
408,30,6,944419.81,1,1,0,2238412.52,1,False,False,False,False,True
462,61,5,1450108.08,2,1,1,764345.31,0,False,True,False,False,False
630,41,1,0.0,2,1,1,291107.78,0,True,False,False,False,False
857,42,4,679090.32,2,1,1,1788755.1,0,True,False,False,False,True
404,37,4,0.0,2,0,1,1531949.39,0,False,False,False,False,True
568,25,5,1384434.25,2,1,1,1050289.01,0,False,True,False,False,True
360,26,6,746474.19,1,0,0,291464.29,0,False,True,False,False,True
841,30,7,403019.93,1,1,1,481627.98,0,True,False,False,False,False
843,63,9,609959.74,2,1,0,1574711.64,0,True,False,False,False,False
494,22,7,637180.37,1,1,1,1737910.23,0,False,False,True,False,True
754,27,4,904341.62,2,1,0,658893.03,0,False,False,False,True,False
726,24,1,642228.48,3,0,0,1218460.86,1,False,False,False,False,False
731,57,9,0.0,2,1,1,2209624.4,0,False,False,True,False,False
843,39,7,54568.75,2,1,0,737504.0,1,False,False,True,False,False
659,48,5,568091.22,1,1,1,2211037.64,0,False,True,False,False,False
633,40,2,0.0,2,1,1,849363.34,1,False,True,False,False,True
624,50,3,0.0,2,0,0,2171330.57,1,False,False,True,False,True
562,62,0,326311.25,1,1,1,1520803.09,0,False,False,False,True,False
753,58,2,1097746.46,1,1,0,1928265.52,0,False,False,False,False,True
849,22,3,993384.6,1,0,1,969865.92,0,False,True,False,False,True
725,23,1,0.0,2,1,0,502665.03,1,False,False,False,False,False
686,62,5,0.0,1,1,0,525045.41,0,False,False,True,False,False
464,59,7,469630.51,1,1,1,561941.35,1,False,False,False,False,True
828,45,5,374538.81,1,1,1,646874.98,0,False,False,True,False,True
821,22,9,514953.53,2,0,0,2227611.71,0,False,True,False,False,True
848,59,2,1127641.74,3,1,1,1315666.24,0,False,False,True,False,True
426,35,8,0.0,2,1,1,692091.93,0,False,True,False,False,True
716,23,3,0.0,2,0,1,1636098.46,0,False,False,True,False,True
583,25,5,913855.26,1,1,0,373719.37,1,False,False,False,True,True
469,60,3,0.0,2,1,1,606576.15,0,False,False,False,True,True
665,56,3,657301.86,1,1,1,1464533.96,0,False,False,True,False,True
357,60,1,573905.8,1,1,1,1304297.85,0,False,True,False,False,True
797,58,9,0.0,1,1,0,696141.4,1,False,False,True,False,True
734,57,1,84291.03,1,1,1,289311.05,0,False,True,False,False,True
665,47,1,1407597.2,1,1,1,1576344.14,0,False,False,False,False,False
827,25,1,0.0,2,1,1,2234487.39,0,False,True,False,False,True
523,37,7,845029.68,1,1,0,1963640.31,0,False,True,False,False,False
361,58,9,0.0,2,1,0,647011.53,0,True,False,False,False,False
732,61,3,1285779.78,2,1,0,1798079.57,0,False,True,False,False,True
827,32,3,281058.65,1,1,1,717007.63,0,False,True,False,False,False
508,62,9,53660.49,2,1,0,1954078.61,1,False,False,False,False,True
326,51,9,0.0,3,0,1,1932869.78,0,True,False,False,False,True
858,53,2,0.0,1,0,0,692750.33,0,False,False,False,True,True
453,63,4,658383.88,2,1,0,225858.83,0,False,False,False,False,True
755,49,3,0.0,1,0,1,1392996.0,1,False,False,False,True,True
724,58,6,205681.52,1,1,0,1644207.37,0,False,False,False,False,True
660,23,9,0.0,1,1,0,814615.57,1,False,False,False,True,False
390,58,6,230960.75,1,1,0,1150184.17,0,False,False,False,True,False
820,61,5,998143.84,2,1,0,1244527.44,0,False,False,True,False,True
481,60,6,0.0,1,0,0,1869758.13,1,False,False,False,True,True
822,50,6,350705.86,2,1,0,632058.25,0,False,False,False,False,True
818,42,7,1111508.48,2,1,1,394014.84,0,False,False,False,False,True
839,58,0,0.0,4,1,1,806070.88,0,False,False,False,False,False
361,52,2,408287.88,2,1,1,1335077.09,0,False,False,False,True,True
372,63,2,296751.86,1,1,0,502169.41,0,False,False,True,False,True
398,30,4,1312348.82,2,0,1,710730.02,0,False,False,True,False,False
606,52,9,0.0,2,1,1,1330092.72,0,False,False,False,True,False
504,63,6,122471.12,2,1,0,1853789.85,0,False,False,True,False,True
879,24,9,480580.68,2,0,0,242083.8,0,False,False,True,False,False
565,49,5,0.0,2,1,0,1504224.76,0,False,False,True,False,True
677,28,3,0.0,2,1,0,1070773.18,0,False,False,False,False,True
837,40,5,1078752.24,1,1,1,1484476.04,0,False,True,False,False,True
750,27,6,332136.18,2,0,1,1665992.05,0,False,False,True,False,True
577,21,3,743335.5,2,0,1,265811.35,0,True,False,False,False,False
847,45,7,1187549.91,1,1,0,1429102.13,0,False,False,False,True,True
755,46,4,557868.67,2,1,1,2372869.78,0,False,False,False,False,True
773,29,2,0.0,1,1,1,1160518.48,0,False,False,False,False,True
480,43,1,876936.53,2,1,1,2297547.97,0,False,False,False,False,True
554,60,0,506330.22,2,0,1,2433779.66,0,False,True,False,False,False
648,22,3,623363.83,2,1,0,1617269.37,0,False,False,True,False,True
656,46,1,0.0,2,1,1,1379898.61,0,False,False,True,False,True
422,34,2,0.0,2,1,1,1973259.65,0,True,False,False,False,True
613,64,0,1337720.76,1,1,1,2011110.65,0,False,False,False,False,True
570,51,5,0.0,1,1,0,1626767.3,1,False,False,False,False,True
481,46,3,0.0,1,0,1,180956.62,0,True,False,False,False,True
356,39,4,1172602.84,1,0,1,1694523.01,0,False,False,False,True,True
378,58,7,0.0,3,0,0,2224008.85,1,False,False,False,False,True
882,25,3,891833.56,1,1,0,337579.57,0,False,False,False,True,True
357,26,5,1141716.77,2,1,1,873261.76,0,False,False,True,False,False
732,55,2,1387842.03,1,1,0,2168174.86,0,False,False,False,True,False
805,36,7,1333713.45,1,0,1,1630399.44,0,False,True,False,False,False
716,51,2,0.0,1,1,1,444847.86,0,False,False,False,True,False
857,38,6,0.0,1,1,0,1564334.91,1,True,False,False,False,True
865,34,6,1109049.13,1,1,1,1613944.26,0,True,False,False,False,False
384,45,2,500177.45,2,0,1,434256.58,0,True,False,False,False,True
818,35,2,0.0,1,0,1,578763.16,0,False,True,False,False,True
791,46,9,0.0,1,1,0,1533354.11,0,False,False,False,False,True
584,56,9,174327.13,2,1,0,1138034.73,0,False,True,False,False,True
348,31,7,0.0,1,1,1,715947.69,0,False,False,False,True,False
649,57,2,402453.84,2,0,0,1634866.7,0,True,False,False,False,True
734,61,1,480191.12,2,0,1,435722.03,0,False,False,True,False,True
781,57,4,603372.62,4,1,0,442615.53,1,True,False,False,False,True
610,27,6,289271.0,2,1,1,204098.71,0,False,False,False,True,True
679,38,7,0.0,1,0,1,1697335.1,1,True,False,False,False,True
781,40,0,136970.81,2,1,1,2340534.1,0,True,False,False,False,True
895,22,1,259342.79,2,1,1,227740.43,0,False,False,False,False,True
394,46,6,575106.31,2,1,1,1112113.89,0,False,False,True,False,False
826,43,8,0.0,1,1,0,586751.8,0,False,False,True,False,True
333,52,2,0.0,1,0,1,1679262.67,0,False,False,False,False,True
880,33,7,510985.81,2,1,0,1218047.18,0,False,True,False,False,False
513,33,9,1147692.23,1,0,1,1548288.98,0,False,False,False,True,False
311,37,2,0.0,1,1,1,2129270.87,1,True,False,False,False,True
449,45,3,190267.2,1,1,0,1499866.55,0,False,True,False,False,True
539,42,1,979008.93,2,1,1,1423236.45,0,False,False,True,False,False
371,47,8,1390254.47,2,1,0,513143.23,0,False,False,True,False,True
491,37,4,453374.76,2,1,1,1252179.56,0,False,False,True,False,True
528,46,4,1315445.32,2,0,1,1636301.97,0,False,False,False,False,True
583,58,3,238954.24,1,1,0,1819000.95,0,False,True,False,False,False
758,34,4,0.0,1,1,1,370145.35,1,False,False,True,False,False
630,34,0,642978.24,1,0,1,1768972.11,0,False,False,False,False,False
770,32,9,0.0,2,1,1,634285.62,0,False,False,True,False,True
533,25,9,0.0,2,0,1,1713643.34,0,False,True,False,False,True
632,57,5,108064.56,1,0,0,828785.02,0,False,True,False,False,True
342,24,3,0.0,2,1,1,1550736.35,0,False,True,False,False,False
710,49,3,403198.96,2,1,0,540227.28,1,False,False,False,False,False
396,45,4,1210840.18,2,0,0,2407740.83,0,True,False,False,False,True
672,24,0,0.0,1,0,0,1805663.77,1,False,False,True,False,False
534,36,3,1086525.07,1,0,0,770696.46,0,False,True,False,False,True
719,22,9,749062.31,1,1,1,2109353.65,0,False,False,False,True,True
396,43,2,1385117.35,1,1,1,2400183.62,1,False,True,False,False,False
593,24,4,880329.41,2,1,0,1439672.52,0,True,False,False,False,True
885,40,9,274198.48,1,0,1,989565.3,0,False,False,False,False,True
551,37,4,875045.2,2,0,0,618637.79,0,False,True,False,False,True
667,26,7,865969.49,1,0,1,1613327.02,0,False,False,True,False,False
340,38,0,0.0,1,1,1,758959.29,0,False,True,False,False,False
599,40,2,153450.92,2,1,1,2237409.69,0,False,False,False,False,False
607,59,4,1034586.22,2,1,0,811925.68,0,False,False,True,False,False
598,61,2,607938.4,1,1,0,426263.04,0,False,True,False,False,True
300,54,5,917624.39,2,1,1,2474047.08,0,False,True,False,False,True
392,60,9,1381588.39,1,1,1,1080348.68,0,False,False,True,False,False
580,44,2,511261.7,2,1,1,1702147.29,0,False,False,False,True,False
817,38,5,829943.25,1,1,0,796310.41,0,False,True,False,False,False
757,50,7,1156667.35,1,1,0,760251.67,0,False,False,True,False,False
787,21,3,0.0,3,1,0,1178395.83,0,False,True,False,False,False
706,43,7,534625.71,2,1,1,2146740.52,0,False,False,False,True,True
574,49,6,0.0,1,1,0,1487436.18,0,False,True,False,False,True
786,61,3,0.0,2,0,0,1396829.74,0,False,False,False,False,False
402,61,2,1159053.49,1,1,1,1074090.52,0,False,False,False,False,False
702,52,4,0.0,2,1,0,753938.93,0,False,True,False,False,False
406,22,4,48787.09,2,1,1,1945809.63,0,True,False,False,False,True
684,56,6,617331.64,1,0,1,216194.74,0,False,False,False,True,True
529,37,0,30962.28,2,1,0,2355271.2,0,False,False,True,False,False
504,63,8,0.0,1,1,0,1966102.7,0,False,True,False,False,False
676,22,1,0.0,1,1,0,921387.35,0,True,False,False,False,False
477,24,8,353999.88,1,1,1,2123531.54,0,False,False,True,False,True
397,64,8,1036021.14,2,1,1,968421.76,0,True,False,False,False,False
869,54,2,1064524.47,2,0,1,917109.05,0,True,False,False,False,True
636,21,6,1060931.31,1,0,1,893343.63,0,False,False,True,False,False
476,43,2,0.0,1,1,0,1111590.79,0,True,False,False,False,True
391,26,7,1191125.21,1,1,1,2098207.38,0,False,False,False,False,True
550,36,7,942642.5,1,1,1,782657.32,0,False,False,False,True,False
801,22,2,344296.31,1,1,1,1616401.94,0,False,False,False,False,True
656,32,4,0.0,1,0,0,563279.8,0,False,False,False,False,True
515,47,6,620553.01,1,1,0,2474563.47,0,False,True,False,False,True
731,39,0,1061886.28,1,1,1,696861.98,1,False,False,False,True,False
837,48,2,0.0,2,0,1,2111286.13,0,False,False,True,False,True
434,55,0,1114855.54,1,0,0,724826.62,0,False,True,False,False,True
343,63,1,242519.03,2,0,1,1217882.98,0,False,False,True,False,False
351,24,6,0.0,1,1,1,783314.51,0,False,False,False,False,True
374,27,6,90564.81,2,0,0,1893652.7,0,False,False,False,False,True
484,57,2,879775.41,2,0,0,1718024.29,0,False,True,False,False,True
351,45,5,0.0,1,1,1,452872.93,0,False,False,False,False,False
538,61,5,817475.82,2,0,0,2039848.19,0,False,False,True,False,True
361,37,1,334577.7,1,1,1,2265401.8,0,False,False,True,False,False
631,61,8,0.0,1,1,0,333246.15,1,False,False,True,False,True
458,34,7,0.0,2,1,0,406733.92,1,False,True,False,False,False
712,57,1,0.0,2,0,1,318895.79,0,True,False,False,False,False
586,22,3,0.0,2,1,0,782486.33,0,False,False,True,False,False
823,44,8,1245467.68,1,0,1,2356012.97,0,True,False,False,False,True
612,35,3,739921.3,1,0,0,619715.37,0,False,False,False,True,False
326,53,6,0.0,2,1,0,2410573.04,0,False,True,False,False,True
777,32,4,0.0,1,1,1,882156.01,0,False,True,False,False,False
665,39,9,338760.67,1,1,0,1977359.33,0,False,False,False,True,True
707,25,5,117425.62,2,1,1,1554922.17,0,False,False,True,False,False
637,21,0,0.0,2,1,0,695007.22,0,False,True,False,False,True
707,63,3,376438.97,2,0,1,2181432.33,0,False,False,False,True,False
375,29,4,1250678.72,2,1,1,282295.53,0,False,True,False,False,True
374,59,5,0.0,3,1,1,205245.94,0,False,False,False,True,True
558,54,5,0.0,1,1,1,1189441.78,1,False,False,True,False,True
656,49,4,539393.12,1,0,1,1153057.81,0,False,False,False,True,True
814,22,2,0.0,2,1,1,1707847.31,0,False,True,False,False,True
584,39,1,731359.44,1,1,0,252753.04,1,False,False,False,False,True
715,48,6,0.0,1,1,1,1763193.23,1,False,False,False,False,False
353,55,0,237005.76,2,0,1,1444573.44,1,False,True,False,False,True
721,60,4,999997.06,2,1,0,939069.03,0,True,False,False,False,False
522,42,3,270749.1,2,0,1,1284913.0,0,False,True,False,False,True
739,24,6,1306034.66,1,0,1,333200.72,0,False,False,False,True,False
852,28,1,1484048.5,2,1,0,1210978.12,0,False,False,False,False,True
831,21,7,0.0,2,1,0,1448227.46,0,False,False,True,False,False
545,56,8,0.0,2,1,0,1673551.35,0,False,False,True,False,False
871,27,9,1029886.69,1,1,1,200310.38,0,False,False,True,False,True
757,45,0,203677.73,1,1,1,1960066.74,0,False,False,False,False,False
482,49,4,1353337.22,1,1,1,877623.03,0,False,False,False,False,True
558,21,3,881020.58,2,0,1,1011890.42,0,False,False,False,True,True
569,38,4,1201523.58,2,1,0,1918700.04,0,False,False,False,True,True
650,24,8,0.0,2,0,1,2461369.81,0,False,False,True,False,True
487,40,2,791367.5,2,1,1,1443356.41,0,False,False,True,False,True
801,28,0,790214.17,2,1,0,426650.88,1,False,False,False,False,False
476,47,2,1110425.72,2,0,1,1648080.76,0,False,True,False,False,True
692,59,3,0.0,2,1,0,2499807.33,0,False,False,True,False,False
737,55,1,332302.1,3,1,0,186392.31,1,False,False,True,False,True
648,45,0,175245.58,2,0,0,299384.77,0,True,False,False,False,True
793,34,0,89299.77,1,0,0,1210644.41,0,False,False,False,True,False
362,64,7,0.0,2,0,0,212259.43,0,False,False,True,False,False
479,60,3,187970.23,1,1,1,943343.2,0,False,False,False,False,False
833,51,1,0.0,2,0,1,675972.91,0,False,False,False,False,True
610,25,9,473313.21,2,0,0,1567456.21,0,False,False,False,True,False
409,37,2,847103.3,1,0,0,684918.42,1,False,True,False,False,False
814,30,7,131987.96,1,0,0,870772.37,0,False,False,True,False,True
557,63,5,0.0,2,1,1,2354243.15,0,False,False,False,True,True
839,36,7,0.0,2,0,0,1691630.77,0,False,False,False,False,True
720,24,9,402581.46,2,0,1,1984664.96,0,False,False,False,False,True
547,25,4,486004.79,2,1,0,1422481.13,0,False,False,False,False,True
752,62,2,0.0,2,1,1,431530.49,1,False,True,False,False,False
308,61,5,0.0,2,0,0,1208530.78,0,False,False,False,False,True
587,40,9,113231.56,1,1,0,671334.43,0,False,False,True,False,False
764,26,7,1007020.19,1,0,0,790586.73,0,False,False,False,False,False
374,31,4,522962.65,1,1,1,2132548.37,0,False,False,True,False,True
401,37,4,689831.03,1,1,0,2254907.45,0,False,False,False,True,True
810,61,2,0.0,2,0,1,699255.39,1,False,False,True,False,True
590,23,2,1117770.34,2,1,1,1208270.86,0,False,False,True,False,False
858,36,7,1025627.3,2,0,0,2428299.61,0,False,False,False,True,False
847,56,0,1000255.94,2,1,1,1600171.41,1,False,False,False,True,True
422,46,3,1150021.29,2,1,1,2054280.81,0,False,False,False,True,False
729,44,8,876539.12,1,0,0,1432756.36,1,False,True,False,False,True
615,54,5,150386.36,2,1,0,1311410.08,0,False,False,True,False,False
420,40,5,0.0,2,0,1,1861834.81,0,False,False,False,True,False
531,37,9,0.0,1,1,1,920468.73,0,False,False,False,True,True
322,40,6,0.0,4,0,1,1670937.66,0,False,False,True,False,True
761,36,6,298019.66,1,0,1,1382734.41,0,True,False,False,False,True
888,24,5,0.0,1,1,0,1865715.02,0,False,False,True,False,True
591,38,8,702204.53,2,0,0,498672.31,0,True,False,False,False,False
498,56,7,1457009.51,1,1,1,1746010.95,0,True,False,False,False,True
436,55,7,0.0,2,1,1,1661337.92,0,False,False,False,True,False
669,50,1,427343.71,2,0,0,2275905.78,0,True,False,False,False,True
320,38,6,0.0,2,0,1,1051814.89,0,False,False,False,True,False
459,41,0,0.0,1,1,0,2161017.35,0,False,False,True,False,False
621,52,9,983523.43,2,1,0,261171.39,0,False,False,False,False,False
599,25,7,0.0,2,1,1,834896.27,0,False,False,True,False,True
772,61,2,815391.09,1,1,1,397244.3,1,False,False,False,False,True
758,43,8,0.0,1,1,0,760706.78,0,False,False,False,True,False
635,50,4,810335.77,1,0,0,963056.93,0,False,False,False,False,True
315,47,6,721499.12,2,1,0,1616825.94,0,False,False,False,False,True
601,35,6,0.0,1,1,1,328697.38,0,False,True,False,False,True
780,61,8,0.0,2,1,0,666831.69,0,True,False,False,False,False
658,34,1,0.0,2,0,1,1864974.43,0,False,False,True,False,False
876,41,3,1410714.68,2,0,0,1775113.81,0,False,False,False,False,False
318,54,7,0.0,2,1,0,1518696.42,0,False,False,True,False,True
848,46,4,80634.32,2,1,1,1814532.17,1,False,False,False,True,True
738,45,4,119426.71,1,1,1,1854016.49,0,False,False,True,False,False
608,51,2,0.0,2,0,0,664744.25,1,False,False,False,True,True
346,26,4,1331720.9,1,0,0,1413123.54,0,False,False,False,False,True
430,24,6,0.0,2,1,1,1843084.59,0,False,False,True,False,False
387,44,3,0.0,2,1,1,1731565.05,0,True,False,False,False,True
641,62,7,0.0,1,0,0,1268356.21,0,False,False,True,False,True
361,51,5,0.0,2,1,1,1175767.55,0,False,False,False,False,True
428,39,5,0.0,1,0,0,770002.28,1,False,False,True,False,True
338,31,5,1335910.81,2,0,0,1074953.33,1,False,True,False,False,True
460,49,3,0.0,2,1,1,1715820.47,0,False,True,False,False,False
348,25,2,1307874.36,1,0,0,1100731.63,1,False,False,False,False,True
604,38,9,0.0,2,1,0,1509080.59,0,False,False,True,False,True
693,23,5,0.0,2,0,0,2370809.25,0,False,False,False,False,False
651,60,5,1484978.56,1,1,1,289311.88,0,False,False,False,True,False
370,31,1,0.0,1,1,1,1930853.28,0,False,False,False,True,True
759,41,9,0.0,1,1,0,1868620.22,0,False,True,False,False,False
338,50,8,563532.52,1,1,0,1350680.77,0,False,True,False,False,False
399,39,3,482567.9,1,1,1,519562.32,0,False,False,True,False,True
774,45,3,0.0,2,1,0,1007482.72,0,False,False,False,False,True
812,55,9,627936.87,1,1,1,898669.78,0,False,False,True,False,True
842,32,7,976548.7,1,0,1,1832606.86,0,False,False,True,False,False
396,46,2,626190.06,2,1,0,1346471.09,0,False,False,True,False,True
687,25,9,560355.25,1,1,0,994775.24,0,False,True,False,False,True
811,39,6,0.0,1,0,1,1669025.14,0,False,True,False,False,False
352,47,6,1378810.36,1,1,1,776699.47,0,True,False,False,False,True
772,58,1,0.0,1,1,0,1667911.11,1,False,False,True,False,False
484,49,2,0.0,2,1,0,2442754.87,0,False,True,False,False,False
500,32,3,999775.0,1,1,0,658899.68,0,False,False,False,True,True
377,39,1,277387.21,4,1,1,406103.7,0,False,True,False,False,False
547,29,8,1403682.48,1,1,0,2334725.29,0,False,False,False,False,True
733,38,9,0.0,2,0,1,1012793.13,1,False,False,False,False,True
331,49,5,339956.55,2,0,1,1725268.86,0,False,False,True,False,True
752,23,0,0.0,1,1,0,988097.59,1,False,False,False,False,False
805,43,0,556705.65,2,1,0,2103884.1,0,False,False,False,True,False
680,50,7,0.0,2,1,1,1316158.15,0,False,False,True,False,True
693,44,5,0.0,1,1,0,905283.53,0,False,False,True,False,True
706,57,9,1001965.65,2,1,1,2077455.91,1,False,False,False,True,True
480,57,6,0.0,1,1,1,781247.35,0,False,False,False,True,False
616,24,5,0.0,2,1,1,1864522.51,0,False,True,False,False,False
601,48,1,858540.49,1,1,0,940128.59,0,False,False,False,True,False
873,36,2,737247.41,2,1,1,1217576.63,0,False,False,False,False,False
